,TodasVariablesCriptoTrends_n512_loss,TodasVariablesCriptoTrends_n512_val_loss
66,6.890470777061533e-05,0.0005115476201406155
67,6.794626117869944e-05,0.0005075061518495539
68,6.701485033082808e-05,0.0005036218174808156
69,6.611019455902707e-05,0.0004998911613726925
70,6.523177396685377e-05,0.0004963086196756654
71,6.437925151857044e-05,0.0004928717530204047
72,6.35522918092574e-05,0.0004895765383877717
73,6.275038961983479e-05,0.0004864186751013943
74,6.197311349437926e-05,0.00048339430004593797
75,6.122011004715634e-05,0.00048050081930069746
76,6.0490864483256896e-05,0.0004777340044470868
77,5.978497892488383e-05,0.00047509021382650425
78,5.910195743607561e-05,0.0004725656211215617
79,5.844136195400484e-05,0.00047015735809958874
80,5.780269512097116e-05,0.0004678604891523719
81,5.718551385624538e-05,0.0004656721567520979
82,5.658942550901142e-05,0.0004635903196163133
83,5.601386468718364e-05,0.00046161020873114467
84,5.545830480378367e-05,0.0004597272511154156
85,5.492238302269533e-05,0.00045794022842256845
86,5.440561382010333e-05,0.000456245069461607
87,5.39074452686252e-05,0.00045463794189366113
88,5.3427497053120135e-05,0.0004531165702675266
89,5.296522226410747e-05,0.00045167764343706697
90,5.252022841803451e-05,0.0004503183982110229
91,5.209198942971309e-05,0.00044903473329098746
92,5.168002500230896e-05,0.00044782433642780986
93,5.128406914521073e-05,0.0004466852339134477
94,5.0903415714187185e-05,0.00044561345826020873
95,5.053767214205394e-05,0.0004446064429785842
96,5.01866198155558e-05,0.0004436621153406028
97,4.984951424532859e-05,0.0004427771916313247
98,4.952610294727994e-05,0.00044194912610190184
99,4.921590190296511e-05,0.00044117600592816697
100,4.891860840745784e-05,0.00044045578447523816
101,4.863360755870804e-05,0.00043978484952287086
102,4.8360648587073105e-05,0.00043916167295270266
103,4.8099306058111846e-05,0.00043858394519179716
104,4.784917632344008e-05,0.00043804986648604105
105,4.760983286140454e-05,0.00043755646289229906
106,4.738095448447402e-05,0.0004371022270328697
107,4.7162215321742255e-05,0.00043668600813560616
108,4.69531342818739e-05,0.00043630457266458664
109,4.6753498313121565e-05,0.0004359567384021464
110,4.6562895403931385e-05,0.000435641176607888
111,4.6380936499650255e-05,0.0004353553723094278
112,4.620738943868809e-05,0.0004350979117965647
113,4.604189820091197e-05,0.000434867388049633
114,4.588414573855966e-05,0.00043466213913955566
115,4.5733808480596555e-05,0.0004344808684405068
116,4.559069499406889e-05,0.0004343222980601606
117,4.545434994620389e-05,0.00043418460215131444
118,4.532463940083927e-05,0.00043406660451778564
119,4.5201237487068784e-05,0.0004339675310645895
120,4.508389870404672e-05,0.00043388557066370185
121,4.497235655937151e-05,0.00043381990773881646
122,4.486636935743963e-05,0.0004337692275996609
123,4.476569360456611e-05,0.00043373302109646556
124,4.467010035898119e-05,0.00043370953062549233
125,4.457940086394538e-05,0.00043369862170697284
126,4.4493331972324964e-05,0.0004336984852200438
127,4.44117179321093e-05,0.0004337088167453292
128,4.433434125907109e-05,0.00043372878297660286
129,4.426100077716388e-05,0.0004337572448501556
130,4.4191539342429534e-05,0.0004337938946013435
131,4.4125738885218874e-05,0.00043383792869682453
132,4.406346120415309e-05,0.00043388857270708716
133,4.400450520681742e-05,0.00043394513784147714
134,4.3948779734662444e-05,0.00043400709153334984
135,4.3896036150653835e-05,0.00043407377844472984
136,4.3846208636646276e-05,0.0004341449001777232
