,Stocks ^DJI_loss,Stocks ^DJI_val_loss
68,1.036005211902263e-05,0.0006616859911726072
69,1.0314557794817329e-05,0.0006583451490419415
70,1.0269197656061106e-05,0.0006550307869194791
71,1.0223972437345834e-05,0.0006517447674503693
72,1.0178955213072746e-05,0.0006484867324336217
73,1.0134058461867076e-05,0.000645257577371712
74,1.0089314120985084e-05,0.00064205656795261
75,1.0044832169324554e-05,0.0006388881906437186
76,1.0000483108832179e-05,0.0006357487917949373
77,9.956439008909421e-06,0.0006326420608764658
78,9.912518810149497e-06,0.0006295650695952085
79,9.868915080565224e-06,0.0006265216148816622
80,9.825527006166969e-06,0.0006235079804005531
81,9.782435951749973e-06,0.0006205298884127003
82,9.73949874185984e-06,0.0006175840524240182
83,9.696964263219763e-06,0.0006146725141801513
84,9.654639563030707e-06,0.0006117943871336487
85,9.612655468607465e-06,0.0006089511667736447
86,9.57093579227848e-06,0.0006061430948858077
87,9.529541190344249e-06,0.0006033699207294446
88,9.488478309112206e-06,0.0006006313129686392
89,9.447736619432153e-06,0.0005979300028859422
90,9.40732269765039e-06,0.0005952631427834814
91,9.367259491017858e-06,0.0005926322460604402
92,9.32758666749578e-06,0.0005900374470421901
93,9.288127190442397e-06,0.00058747823529232
94,9.249169299717043e-06,0.0005849557212338998
95,9.210519307928804e-06,0.0005824709794698999
96,9.17223615733047e-06,0.0005800220040747753
97,9.134358816271952e-06,0.0005776099054715955
98,9.096833414682456e-06,0.0005752335105521175
99,9.059715431738789e-06,0.0005728946909165153
100,9.023187151167524e-06,0.0005705886914466436
101,8.986724843942704e-06,0.0005683277894814427
102,8.950621017552643e-06,0.0005660940749714008
103,8.91519525444332e-06,0.0005639026908633801
104,8.880041080444174e-06,0.0005617476193807446
105,8.845252873120793e-06,0.0005596270605635184
106,8.811016274334039e-06,0.0005575448382072723
107,8.777046402358861e-06,0.000555498767285966
108,8.743587176678166e-06,0.0005534892239106389
109,8.710544254706922e-06,0.0005515158812228877
110,8.677895983475117e-06,0.0005495784034092838
111,8.645667898795531e-06,0.0005476759083998891
112,8.613903061744237e-06,0.0005458092424445427
113,8.582537248003064e-06,0.0005439784682284181
114,8.551567484223946e-06,0.0005421811052096578
115,8.521079577733941e-06,0.0005404200592937951
116,8.490987931089387e-06,0.0005386930514270297
117,8.46133585023031e-06,0.000537001106959696
118,8.432102311836878e-06,0.000535342434886843
119,8.403314985536361e-06,0.0005337188396459589
120,8.37494948987464e-06,0.0005321284630694068
121,8.347013030848197e-06,0.0005305712021744022
122,8.319513234220301e-06,0.0005290478360480987
123,8.292423304877817e-06,0.0005275564483151986
124,8.265792950204252e-06,0.0005260981717863335
125,8.239536747658769e-06,0.0005246716229101786
126,8.213734592852863e-06,0.0005232768643719072
127,8.18839498606394e-06,0.0005219147155562845
128,8.163405709638027e-06,0.0005205826869664284
129,8.1388692566319e-06,0.0005192806711420417
130,8.114759636485429e-06,0.0005180096307482857
131,8.09103718123739e-06,0.0005167690463937246
132,8.067817116870383e-06,0.0005155579867557838
133,8.044880500025241e-06,0.0005143772353991293
134,8.022482793771465e-06,0.0005132247640106541
135,8.000445457302983e-06,0.0005121025068757052
136,7.978725499504855e-06,0.0005110051894847017
137,7.957501566124847e-06,0.0005099365774255532
138,7.936654600808442e-06,0.0005088957438531977
139,7.916202653527413e-06,0.0005078823619092313
140,7.896131802016707e-06,0.0005068949405820324
141,7.876480524898328e-06,0.0005059341917960689
142,7.857222691689878e-06,0.0005049990185608084
143,7.838321537817068e-06,0.000504088937304914
144,7.819792734573219e-06,0.0005032037241527667
145,7.801673291396582e-06,0.0005023430835885497
146,7.783913395961952e-06,0.0005015062902552577
147,7.766513642938942e-06,0.0005006938008591533
148,7.749494198623534e-06,0.0004999034303741959
149,7.732830226814258e-06,0.0004991369653278246
150,7.71652786660035e-06,0.0004983922027839491
151,7.700581503601055e-06,0.0004976696934765921
152,7.68498347707254e-06,0.0004969680180343298
153,7.66974165764203e-06,0.0004962881346448109
154,7.654798642201618e-06,0.0004956283284207949
155,7.640254195323974e-06,0.0004949894321795839
156,7.626052890303142e-06,0.0004943705145986035
157,7.612136589439335e-06,0.0004937707204729891
158,7.59854683215403e-06,0.0004931896468266272
159,7.585291191739648e-06,0.0004926272354518565
160,7.572366869750952e-06,0.0004920825550261026
161,7.559729825656037e-06,0.000491556277176222
162,7.5473916555123514e-06,0.0004910472870016327
163,7.535420833776768e-06,0.0004905557367377556
164,7.523725833799779e-06,0.0004900805025289839
165,7.512308037313722e-06,0.0004896210605063691
166,7.5011504262735025e-06,0.0004891774912651342
167,7.490340836878973e-06,0.0004887492082511577
168,7.479815289675921e-06,0.0004883366592156773
169,7.469538034526452e-06,0.0004879380352436923
170,7.459538490086114e-06,0.000487553824384052
171,7.44981803808724e-06,0.0004871832968022388
172,7.440366901461787e-06,0.0004868261032522871
173,7.431181004973881e-06,0.0004864821228413628
174,7.4222416864918505e-06,0.0004861510331885746
175,7.413516816366329e-06,0.000485832305947462
176,7.405083404312161e-06,0.0004855261829036933
177,7.396929347053699e-06,0.0004852315581117112
178,7.3890057767410044e-06,0.00048494833754375577
179,7.381264577606299e-06,0.00048467582270789606
180,7.373776410391796e-06,0.00048441395091895875
181,7.366539998306857e-06,0.00048416291918748844
182,7.359513032357567e-06,0.0004839218991736953
183,7.352721363181795e-06,0.00048369059088424995
184,7.346138248137252e-06,0.00048346920028472174
185,7.339762532865279e-06,0.00048325640650895925
186,7.333601178498401e-06,0.0004830524200000442
187,7.3276133277361696e-06,0.0004828567795742017
188,7.321867017778389e-06,0.00048267014790326357
189,7.316312418809573e-06,0.00048249114143590513
190,7.310976798180491e-06,0.0004823199527051586
191,7.30582375861279e-06,0.0004821563757454547
192,7.300784493334224e-06,0.00048199968519978796
193,7.295951193625045e-06,0.0004818501855390003
194,7.291374371421765e-06,0.0004817076618424975
195,7.2869834709238676e-06,0.0004815718141169502
196,7.282731863037602e-06,0.0004814416259670487
197,7.2786008681410185e-06,0.00048131732126841176
198,7.2746375525849335e-06,0.0004811987656956682
199,7.270878541021375e-06,0.0004810858920861322
200,7.26727454583362e-06,0.0004809785168617964
201,7.263864465410454e-06,0.0004808764295795789
202,7.26060952379507e-06,0.0004807792854710267
203,7.257482208772742e-06,0.0004806867755877857
204,7.254497946772832e-06,0.0004805984924762295
205,7.2516384604498926e-06,0.0004805147047871007
206,7.248931786727133e-06,0.00048043492447155027
207,7.246403094121399e-06,0.00048035964405593963
208,7.244073143598283e-06,0.00048028792774018186
209,7.241816984577991e-06,0.00048021977104676457
210,7.239658158981071e-06,0.0004801555053116037
211,7.237629583519615e-06,0.0004800939753365058
212,7.2357796887864915e-06,0.0004800357094679314
213,7.234092121367352e-06,0.0004799810121767223
214,7.2325455431172695e-06,0.0004799290416905513
215,7.231087150872694e-06,0.0004798796412964853
216,7.229714181168954e-06,0.00047983256025383104
217,7.2284404688196864e-06,0.00047978847914447007
218,7.227335852523818e-06,0.0004797465651511
219,7.226420183752242e-06,0.00047970729289003287
220,7.2256119053166076e-06,0.00047966997282436263
221,7.224847230155809e-06,0.0004796347303244357
222,7.224205896468798e-06,0.0004796011445040886
223,7.223691559724662e-06,0.00047956959147436114
224,7.223339795158468e-06,0.0004795403085434093
225,7.223061996997925e-06,0.0004795118270871731
226,7.222913574458709e-06,0.00047948550826941547
227,7.22288702420953e-06,0.00047946013868428196
228,7.2229606932803736e-06,0.00047943640339116636
229,7.2231312760078044e-06,0.00047941440089534107
230,7.223408671891845e-06,0.00047939301629622397
231,7.223799352337105e-06,0.0004793733018092238
232,7.224339487248261e-06,0.0004793543171567413
233,7.225013737647364e-06,0.0004793365593426503
234,7.225717301760316e-06,0.00047931984478894336
235,7.226529602960979e-06,0.0004793037346994075
236,7.227471402214947e-06,0.0004792889544310478
237,7.228565279477222e-06,0.0004792748099694458
238,7.229809730583488e-06,0.00047926118489927973
239,7.231175441819897e-06,0.0004792484642866139
240,7.2325816430608166e-06,0.0004792363660481687
241,7.234012732974056e-06,0.0004792249125715059
242,7.235523928382183e-06,0.0004792142023618978
243,7.237232169315505e-06,0.00047920389065089135
244,7.239213398581622e-06,0.0004791944878748976
245,7.241423190862406e-06,0.00047918517017163907
246,7.243694269093864e-06,0.000479176165894247
247,7.245874065539772e-06,0.00047916730041973863
248,7.247955461655063e-06,0.0004791589812017404
249,7.2500891712059875e-06,0.00047915192464223277
250,7.252477136996906e-06,0.0004791449307678984
251,7.25544455585455e-06,0.0004791380936064972
252,7.2589750218937225e-06,0.00047913105495703907
253,7.262562383822604e-06,0.00047912397153245716
254,7.265758995345095e-06,0.0004791170761633951
255,7.268291885618684e-06,0.00047911125539730373
256,7.270470667628195e-06,0.0004791060525279206
257,7.273185929079773e-06,0.00047910235410269635
258,7.277232026144003e-06,0.0004790978094276327
259,7.282878099291478e-06,0.00047909193045388046
260,7.289155676587073e-06,0.00047908496792213275
261,7.294467353019102e-06,0.00047907789345257555
262,7.297424435119655e-06,0.0004790729055037865
263,7.298161528104594e-06,0.0004790708548031174
264,7.298724575286122e-06,0.00047907082793804316
265,7.302252977471933e-06,0.00047907046078202815
266,7.310906312341103e-06,0.0004790664534084499
267,7.323905195405062e-06,0.00047905725659802556
268,7.336926728385151e-06,0.00047904476881600346
269,7.344089628811791e-06,0.00047903570185343805
270,7.341610958414653e-06,0.0004790358988639827
271,7.3322282087946614e-06,0.00047904425837959233
272,7.32473510932043e-06,0.0004790551835097946
273,7.3295142940948536e-06,0.0004790621415640299
274,7.352353315162383e-06,0.0004790564640783347
275,7.38918139666986e-06,0.0004790317929851321
276,7.424246597600779e-06,0.0004789981802997108
277,7.4361718221692945e-06,0.000478984286578802
278,7.413175231144683e-06,0.0004790060159463722
279,7.366229668220442e-06,0.0004790436718254708
280,7.325092103481158e-06,0.0004790761024476244
281,7.321044362330353e-06,0.00047910962110528577
282,7.373308143052362e-06,0.00047913019079715014
283,7.4794772025108195e-06,0.00047907747256641206
284,7.600604703839053e-06,0.0004789540812803003
285,7.662278816356915e-06,0.0004789007272428045
286,7.605671866118568e-06,0.00047901834253794874
287,7.451837903387898e-06,0.00047917230180106486
288,7.292754354728879e-06,0.0004792024981445418
289,7.2122311394196e-06,0.0004792411390763636
290,7.251784259446699e-06,0.00047947159216094477
291,7.446570145055795e-06,0.00047963362437887833
292,7.798557869766508e-06,0.0004793273311896393
293,8.16147502728899e-06,0.00047883960472133296
294,8.265121848056038e-06,0.00047897044658804167
295,7.98020954999419e-06,0.00047975485750402394
296,7.503738183564005e-06,0.0004801717273389491
297,7.151000038272916e-06,0.00047976277374590817
298,7.0220574501105985e-06,0.00047961265171089996
299,7.05570806321003e-06,0.0004805764944579166
