,CombinacionStocksIndex_n512_loss,CombinacionStocksIndex_n512_val_loss
102,8.81789574198269e-06,0.0011706456478515809
103,8.733452714220543e-06,0.0011672202674748975
104,8.656243221030459e-06,0.0011642387209937345
105,8.58516733004319e-06,0.0011616767661199589
106,8.520580270346389e-06,0.0011595093697109376
107,8.462579568334728e-06,0.0011577139722090985
108,8.41104256248723e-06,0.001156266156222271
109,8.365277277665552e-06,0.0011551452363833539
110,8.324427172805717e-06,0.0011543296527671667
111,8.28816156766054e-06,0.001153796960307239
112,8.256180907747792e-06,0.0011535270922732625
113,8.228529893604593e-06,0.0011535016155978742
114,8.204873214828905e-06,0.0011536977811878132
115,8.184960527366705e-06,0.0011541040264039246
116,8.16932042051888e-06,0.0011547013447612278
117,8.157482001524465e-06,0.0011554744502544896
118,8.148994822462075e-06,0.00115640739687095
119,8.144027387895544e-06,0.0011574838364358283
120,8.141610717659716e-06,0.0011586905101098675
121,8.141729868982134e-06,0.0011600135885225225
122,8.144154784802158e-06,0.0011614429348818034
123,8.14942622361012e-06,0.001162970799390873
