,Criptos Close qtum_loss,Criptos Close qtum_val_loss
77,1.1945134690543732e-05,0.0015750329235322343
78,1.1444060603461674e-05,0.0015431995588270101
79,1.0971984499692629e-05,0.0015135314344420783
80,1.0529762506893882e-05,0.0014859477465987698
81,1.011677713077833e-05,0.001460362575979026
82,9.732077622415512e-06,0.0014366940566346296
83,9.373010515980037e-06,0.0014148500415088593
84,9.040856955023117e-06,0.0013947430940360324
85,8.732371373877289e-06,0.0013762830519925588
86,8.44855709177007e-06,0.001359371133610483
87,8.186855508435003e-06,0.0013439217649692716
88,7.946608021927753e-06,0.0013298478876125099
89,7.726377906850351e-06,0.0013170614472998322
90,7.525387609122905e-06,0.0013054718950393895
91,7.342482587232515e-06,0.0012949928141022023
92,7.1759576551188775e-06,0.0012855480400044933
93,7.025508490969063e-06,0.0012770490095496546
94,6.889154429542438e-06,0.0012694255608588089
95,6.766711463524565e-06,0.0012625947456098784
96,6.656373077118986e-06,0.0012564999859564561
97,6.557805876627378e-06,0.001251069599885709
98,6.469498845591779e-06,0.0012462509176424466
99,6.39089284959482e-06,0.001241975089665964
100,6.321070371965964e-06,0.001238190442947132
101,6.259141742732988e-06,0.0012348491355992299
102,6.20446840641743e-06,0.0012319028706574613
103,6.156220417158858e-06,0.001229313899732141
104,6.1138675545791095e-06,0.0012270385141615286
105,6.076681790718869e-06,0.00122504596202057
106,6.0442045673692875e-06,0.001223299741814267
107,6.015865351363279e-06,0.001221771767624646
108,5.991183499179536e-06,0.001220438449474221
109,5.96980775231368e-06,0.0012192721372808921
110,5.951285477426271e-06,0.0012182553764432669
111,5.935296476008645e-06,0.0012173678443097502
112,5.921523396420886e-06,0.0012165940874679522
113,5.909687504844599e-06,0.001215918151246122
114,5.899550019459023e-06,0.0012153266834803234
115,5.890875631059527e-06,0.0012148110886789428
116,5.883481176057133e-06,0.0012143586429359376
117,5.877184813764247e-06,0.0012139616609158472
118,5.8718415699737565e-06,0.001213613415544868
119,5.867316901480802e-06,0.0012133062349570806
120,5.8634929930182e-06,0.0012130343628477705
121,5.86027385907073e-06,0.001212793344647185
122,5.857566488772166e-06,0.0012125790124943804
123,5.855295798073336e-06,0.001212387931656308
124,5.853399308070647e-06,0.0012122150837666978
125,5.851817634773261e-06,0.0012120608074883046
126,5.850504388314025e-06,0.0012119208377870646
127,5.849415629199939e-06,0.0012117929637339736
128,5.848521526380609e-06,0.001211676022137923
129,5.847780384033849e-06,0.0012115681667096358
130,5.847180760190158e-06,0.0012114694388198459
131,5.846691185205382e-06,0.0012113781134051478
132,5.846297345812695e-06,0.0012112933697856286
133,5.845980518447617e-06,0.0012112132770063218
134,5.845732123042362e-06,0.0012111377677195205
135,5.845538442011553e-06,0.00121106659562504
136,5.845387426429512e-06,0.0012110000907266435
137,5.8452782851861775e-06,0.0012109360950113821
138,5.84519831917991e-06,0.0012108755070900869
139,5.845144145992394e-06,0.001210817826665507
140,5.845114331854092e-06,0.001210761711594056
141,5.8450998475872294e-06,0.001210708183636658
142,5.84509851716936e-06,0.0012106563037738573
143,5.845115831392877e-06,0.001210606394312537
144,5.845135866584014e-06,0.0012105579491827852
145,5.8451694596352195e-06,0.0012105107971290049
146,5.845208550995305e-06,0.0012104648352054155
147,5.845251340466077e-06,0.0012104212352621161
148,5.84530284718049e-06,0.0012103771821649607
149,5.845358085829773e-06,0.0012103345385590983
150,5.845413523665913e-06,0.0012102928532148935
151,5.845474206129559e-06,0.0012102519269755556
152,5.845538207121393e-06,0.0012102122678352167
153,5.845604198102667e-06,0.0012101727924579062
154,5.84567052356753e-06,0.0012101336797961026
155,5.8457395023516476e-06,0.0012100952790957715
156,5.845810954059375e-06,0.0012100574527751685
157,5.845882484690197e-06,0.0012100207088284257
158,5.845957448475606e-06,0.0012099852723893056
159,5.846030245634173e-06,0.0012099479454038434
160,5.8461069833100745e-06,0.0012099109128240711
161,5.846184959326902e-06,0.0012098762085507354
162,5.8462649403661416e-06,0.001209841969938687
163,5.846344444108574e-06,0.0012098076899559045
164,5.846423906510338e-06,0.001209772163078435
165,5.846506264638002e-06,0.0012097373616319796
166,5.846590900260662e-06,0.0012097043285438838
167,5.846675874125155e-06,0.0012096717870940478
168,5.846760395121417e-06,0.0012096377255102573
169,5.846848516514061e-06,0.0012096039794985789
170,5.846936429324242e-06,0.0012095713418377332
171,5.847026901497613e-06,0.0012095406639951567
172,5.8471213743202e-06,0.0012095088075677102
173,5.847211906625451e-06,0.0012094754646801628
174,5.847303820084848e-06,0.001209443573616753
175,5.847400711336527e-06,0.0012094135875313366
176,5.847498307258688e-06,0.001209383490803259
177,5.847596091092978e-06,0.0012093520249925123
178,5.8476944612131085e-06,0.001209319442171942
179,5.847795292982122e-06,0.001209290146881576
180,5.847903045554826e-06,0.0012092625843514958
181,5.8480099619185596e-06,0.0012092330225566324
182,5.848112349599996e-06,0.0012092006177264305
183,5.848222035788503e-06,0.0012091704315221137
184,5.848335269757995e-06,0.001209144753765715
185,5.84845144831054e-06,0.0012091190885167476
186,5.8485623427740325e-06,0.001209087799734259
187,5.848676525699774e-06,0.0012090561617058048
188,5.848792937263358e-06,0.0012090304695177546
189,5.848921754785664e-06,0.0012090094147003756
190,5.849052622429291e-06,0.0012089827969624114
191,5.849170056234854e-06,0.0012089491721766054
192,5.849287119853524e-06,0.0012089184106304502
193,5.849423359904904e-06,0.001208900897340341
194,5.849570673618014e-06,0.0012088841508519797
195,5.849712222187024e-06,0.0012088540464270214
196,5.849828310541747e-06,0.0012088146258899864
197,5.849952294964109e-06,0.0012087898717592818
198,5.850113882482497e-06,0.0012087851324049403
199,5.850294721598448e-06,0.0012087741672361563
200,5.850442589652337e-06,0.0012087328147820451
201,5.850546422378042e-06,0.0012086841743439436
202,5.85067250953712e-06,0.0012086710299957883
203,5.850883249230952e-06,0.0012086907109199476
204,5.851115409028307e-06,0.00120868354704816
205,5.8512606594662475e-06,0.0012086155479927817
206,5.8513192561052665e-06,0.0012085473430458425
207,5.8514375655813486e-06,0.00120856198251309
208,5.8517347843158215e-06,0.001208632510955915
209,5.852076248840062e-06,0.001208625729041836
210,5.852205893175733e-06,0.0012084942095535846
211,5.852128546664536e-06,0.0012083843635195051
212,5.8522060923625895e-06,0.0012084595437646527
213,5.852679683541718e-06,0.0012086361919891489
214,5.853268192383011e-06,0.0012086305867357195
215,5.853374276296014e-06,0.0012083600856332985
216,5.8529649360318505e-06,0.001208148833194917
217,5.852866703087573e-06,0.0012083416516038257
218,5.8536693133706755e-06,0.0012087511987817928
219,5.854837938897602e-06,0.0012087747493127654
220,5.85504235346919e-06,0.0012082181185914958
221,5.853875148557954e-06,0.0012077457475483664
222,5.853182703639286e-06,0.0012081163860318705
223,5.854450785418446e-06,0.0012090294929760054
224,5.856957136717585e-06,0.0012092361253616978
225,5.857928706311875e-06,0.001208165224664652
226,5.855321942287769e-06,0.0012070301040806924
227,5.852863856218827e-06,0.001207517173279785
228,5.854408311640049e-06,0.0012094148661756564
229,5.859297450739132e-06,0.0012103289756385132
230,5.8634524866797885e-06,0.0012085877651394892
231,5.8592840394505235e-06,0.0012059793076362492
232,5.852149164383271e-06,0.0012060104049588284
233,5.852896504072027e-06,0.0012093901688094474
234,5.8600901167123955e-06,0.0012122724370738445
235,5.872055299349552e-06,0.0012104015023840114
236,5.871454790439736e-06,0.0012052695907667772
237,5.854006091366433e-06,0.0012031480918199685
238,5.850308745480595e-06,0.0012075402677705711
239,5.858057629064973e-06,0.0012141888054888234
240,5.876780222039569e-06,0.001214592374114643
241,5.89739065542158e-06,0.0012070225736449574
242,5.8719698688585876e-06,0.001200110699658182
243,5.847325835869819e-06,0.0012024444660695254
244,5.858019046946756e-06,0.0012127955873258228
245,5.868899333943186e-06,0.0012196269529017288
246,5.913140965216266e-06,0.001213623584086491
247,5.925423148097658e-06,0.001201263647180143
248,5.862245233935734e-06,0.0011965679822581981
249,5.852000093691759e-06,0.0012051218231631951
250,5.8680470415724395e-06,0.001218725334514271
251,5.8836123650305e-06,0.0012217573446321709
252,5.9507081925764115e-06,0.0012103364060147982
253,5.935429775235214e-06,0.0011978713556939412
254,5.8560103715242515e-06,0.001197104278782552
255,5.855982056924734e-06,0.0012082920452071862
256,5.8668421490047195e-06,0.00121988298771672
257,5.887917772014597e-06,0.0012194742236963727
258,5.944195490808265e-06,0.0012088629738466184
