,Stocks MSFT_loss,Stocks MSFT_val_loss
124,8.758015540549353e-06,0.0006861226418270514
125,8.66373154797027e-06,0.0006719842159117644
126,8.573170799326572e-06,0.0006586023373529315
127,8.486440597502784e-06,0.0006459482873861606
128,8.403148967772722e-06,0.0006339933203819853
129,8.323452623069617e-06,0.0006227170367940114
130,8.247010747744263e-06,0.0006120836254782402
131,8.173937483381731e-06,0.0006020789106304829
132,8.104161329706236e-06,0.0005926707078917668
133,8.037430689000757e-06,0.0005838349640655976
134,7.973730607073567e-06,0.0005755516736266705
135,7.913003575875056e-06,0.0005677971236694318
136,7.855082108457842e-06,0.0005605446371751336
137,7.799915045744945e-06,0.0005537751220309964
138,7.747461845261008e-06,0.0005474633967074064
139,7.697556314339567e-06,0.0005415847139934507
140,7.650132024886821e-06,0.0005361240160150024
141,7.605142365299309e-06,0.0005310565869037348
142,7.562358632640098e-06,0.0005263640240837748
143,7.5218516625542316e-06,0.0005220292727104747
144,7.4835310652605795e-06,0.0005180290452419565
145,7.44722721999726e-06,0.0005143442853855399
146,7.412889754750023e-06,0.000510959702436454
147,7.380460864134455e-06,0.000507857516193046
148,7.349858046486938e-06,0.000505021083741807
149,7.320977287096097e-06,0.0005024331890476438
150,7.293769263364643e-06,0.0005000800234623826
151,7.268154237093628e-06,0.0004979456470419581
152,7.24405509362651e-06,0.0004960159511448672
153,7.221417228300617e-06,0.0004942773554760676
154,7.200157264938193e-06,0.0004927164767510616
155,7.180219042241403e-06,0.0004913207510701165
156,7.161531549662379e-06,0.0004900791368877086
157,7.14404431024517e-06,0.00048897943746012
158,7.127692697395105e-06,0.00048801095601027977
159,7.112428857698643e-06,0.0004871637614157337
160,7.09817373507786e-06,0.000486428200159795
161,7.084885125480539e-06,0.00048579460081572714
162,7.072518376214877e-06,0.0004852549128162746
163,7.061026665794018e-06,0.0004848007900783649
164,7.0503536929978646e-06,0.0004844244551629974
165,7.0404505375056315e-06,0.0004841181977938574
166,7.031285961672368e-06,0.00048387566885839286
167,7.022820017692328e-06,0.0004836910431130001
168,7.014987204456702e-06,0.0004835574520536913
169,7.007762021133273e-06,0.000483469889821628
170,7.001127886934018e-06,0.00048342322966513725
171,6.99503607393126e-06,0.0004834124791579178
172,6.989449939982688e-06,0.0004834333488431114
173,6.984334294639456e-06,0.0004834816029940087
174,6.979667397480136e-06,0.0004835536819882691
175,6.975428330126586e-06,0.00048364583814803226
176,6.971579453490379e-06,0.0004837550178098564
177,6.968089197611194e-06,0.00048387825686054735
178,6.964945196859145e-06,0.0004840132135611314
179,6.9621206386308095e-06,0.0004841567715629935
180,6.95960051626361e-06,0.0004843069070305389
181,6.957366027703616e-06,0.00048446243790049967
