,Criptos Close eos_loss,Criptos Close eos_val_loss
66,6.067465059729803e-06,0.0013763296113865188
67,6.023258372596133e-06,0.001364724623993778
68,5.98774965495496e-06,0.0013545996698065977
69,5.9593038570688085e-06,0.001345765053425446
70,5.936552005257623e-06,0.0013380631292623675
71,5.918478218368101e-06,0.0013313439899809228
72,5.904094465703498e-06,0.0013254831664356564
73,5.892725633480754e-06,0.0013203682100846748
74,5.883728451506102e-06,0.0013159044685365617
75,5.876636020151306e-06,0.0013120094187219036
76,5.871044313307195e-06,0.001308609805577858
77,5.866645356149062e-06,0.0013056424386753153
78,5.86318539213863e-06,0.0013030526412974213
79,5.860470565486808e-06,0.0013007891291275252
80,5.858320617726123e-06,0.0012988155546082446
81,5.856642051297937e-06,0.001297089380927938
82,5.855316900605363e-06,0.0012955813204931204
83,5.854270355950936e-06,0.001294263279688937
84,5.85344509661899e-06,0.0012931105111194544
85,5.8527949601160465e-06,0.0012920990611295685
86,5.852273319805669e-06,0.0012912147482164388
87,5.851865266739585e-06,0.0012904365800998428
88,5.851543335681098e-06,0.0012897531451919108
89,5.851280029448449e-06,0.0012891504890477855
90,5.851079113800694e-06,0.0012886168652652833
91,5.850915414149982e-06,0.00128814514460858
92,5.850787030704693e-06,0.0012877242454935696
93,5.850685824990544e-06,0.001287348964828844
94,5.8506056936216025e-06,0.0012870119905776598
95,5.850549045631355e-06,0.001286706901617225
96,5.850502125851998e-06,0.0012864307760191728
97,5.850468222745781e-06,0.0012861783924120024
98,5.850442972993079e-06,0.0012859455357913758
99,5.850431807254405e-06,0.0012857305955849896
100,5.8504237157581534e-06,0.001285529452999515
101,5.850419172042887e-06,0.0012853410574107254
102,5.850423339933897e-06,0.001285162074145022
103,5.8504304824739e-06,0.001284991795089373
104,5.850441683915878e-06,0.0012848297613172615
105,5.850452479467658e-06,0.0012846722927575638
106,5.850471321416779e-06,0.0012845193624711972
107,5.850484071254696e-06,0.0012843719008186262
108,5.850506008116573e-06,0.001284226414378086
109,5.850529344923807e-06,0.0012840836834208656
110,5.85055262159916e-06,0.0012839425024230126
111,5.850574872274291e-06,0.0012838034322947142
112,5.850600065653355e-06,0.0012836651713010077
113,5.850625892296291e-06,0.0012835274731417086
114,5.85065027577408e-06,0.0012833903233851654
115,5.850677707186594e-06,0.0012832539760284434
116,5.850706085676235e-06,0.0012831177729882362
117,5.850731936747748e-06,0.0012829811119836223
118,5.8507609785672026e-06,0.0012828445260235962
119,5.85078992267235e-06,0.0012827078178755877
120,5.850821704250637e-06,0.0012825710750916158
121,5.850849402498373e-06,0.0012824333875155276
122,5.850882480670347e-06,0.0012822947618820943
123,5.850908810917787e-06,0.0012821565672739847
124,5.850941253946767e-06,0.001282016579292653
125,5.850969111919812e-06,0.0012818769944354523
126,5.8510023780039145e-06,0.0012817362598566847
127,5.851034802241681e-06,0.0012815944631083692
128,5.851063126236804e-06,0.0012814535159032699
129,5.8510965595627014e-06,0.0012813106993182508
130,5.851128529053117e-06,0.0012811671832791906
131,5.851159600323559e-06,0.0012810227638187486
132,5.851194037100221e-06,0.0012808782414125263
133,5.8512272787557466e-06,0.001280733444804926
134,5.8512583913668565e-06,0.0012805869154370398
135,5.851294654649408e-06,0.0012804400300884173
136,5.851327608799377e-06,0.0012802922134172202
137,5.851362707026732e-06,0.0012801445198961157
138,5.851394971539189e-06,0.0012799959566274827
139,5.851431670777879e-06,0.0012798450573555324
140,5.851467385357015e-06,0.0012796942744989041
141,5.851501716902885e-06,0.001279543998674297
142,5.851536798218149e-06,0.0012793928463673912
143,5.851572757083052e-06,0.0012792395225779947
144,5.851611818377196e-06,0.001279084760434002
145,5.851649321879795e-06,0.0012789312038139617
146,5.851684472722546e-06,0.0012787773325839196
147,5.851722224269154e-06,0.0012786220153024005
148,5.851760616596121e-06,0.0012784649036855491
149,5.8517989713406625e-06,0.0012783065384392403
150,5.851837027304919e-06,0.0012781489881001844
151,5.851875408357159e-06,0.001277990459295159
152,5.851918096355382e-06,0.0012778315119722412
153,5.851957480858387e-06,0.0012776707770487618
154,5.851998143163866e-06,0.0012775089597514223
155,5.852037398007502e-06,0.0012773478755819772
156,5.852080020236481e-06,0.0012771871954987734
157,5.852119669695587e-06,0.0012770226592782978
158,5.852165283485651e-06,0.0012768584511373654
159,5.8522088960115465e-06,0.0012766938331375314
160,5.8522487615696e-06,0.0012765285224184272
161,5.852294198722263e-06,0.001276362506472621
162,5.852337604544817e-06,0.0012761952715333212
163,5.852384858807763e-06,0.001276026714654747
164,5.852429251168991e-06,0.0012758577459930512
165,5.852476757234188e-06,0.0012756887301879603
166,5.852518539495953e-06,0.0012755189745202046
167,5.852567257594379e-06,0.0012753480335328082
168,5.852615475846543e-06,0.0012751752299002626
169,5.852665779923333e-06,0.0012750023300567071
170,5.8527134231643845e-06,0.0012748308550982067
171,5.852759085811601e-06,0.0012746563937499626
172,5.852811105526124e-06,0.0012744795752319793
173,5.852863658911093e-06,0.001274301805187109
174,5.852917728746937e-06,0.001274126871442807
175,5.852965479097901e-06,0.0012739520127430927
176,5.8530170064826485e-06,0.0012737730169699582
177,5.853070555801897e-06,0.0012735909924742358
178,5.853130071331225e-06,0.0012734100099437494
179,5.853183928826364e-06,0.001273231117116395
180,5.853235140518735e-06,0.0012730514699947242
181,5.8532881279807195e-06,0.001272867151828529
182,5.853350915060203e-06,0.0012726806891189258
183,5.853412841502139e-06,0.0012724967134639252
184,5.85347037267939e-06,0.0012723142242690255
185,5.853525556834157e-06,0.0012721284129079584
186,5.85358505169315e-06,0.0012719392235783383
187,5.853652281015351e-06,0.001271748643999627
188,5.853718399776873e-06,0.001271560825676896
189,5.8537782065699995e-06,0.001271374445708761
190,5.85383804718731e-06,0.0012711836265646352
191,5.853902508563858e-06,0.0012709888002319523
192,5.8539741519419575e-06,0.0012707931243560531
193,5.8540502939364114e-06,0.00127060183955064
194,5.854110547960404e-06,0.0012704124048829447
195,5.854172166226449e-06,0.0012702155032787812
196,5.8542467917700264e-06,0.0012700133677956856
197,5.854328279864536e-06,0.0012698119442740624
198,5.854412776432221e-06,0.0012696187006124903
199,5.854473562247538e-06,0.0012694264027051443
200,5.8545302346663615e-06,0.0012692240276566346
201,5.854607526683042e-06,0.0012690113840070514
202,5.854712208771568e-06,0.0012688025907220796
203,5.854809460814533e-06,0.0012686071342072826
204,5.854872864245799e-06,0.0012684154664820506
205,5.854921792805809e-06,0.00126820835785186
206,5.85499989096552e-06,0.0012679832125436668
207,5.85512388854173e-06,0.00126776167033779
208,5.855251798448456e-06,0.0012675642347625218
209,5.855323783826629e-06,0.0012673788351845767
210,5.855350300107076e-06,0.001267171157947318
211,5.8554115519444705e-06,0.0012669276401846986
212,5.85556215599895e-06,0.0012666836567607916
213,5.8557496096218225e-06,0.0012664817887443032
214,5.855852837270474e-06,0.0012663130557995813
215,5.855837644574888e-06,0.0012661175790804724
216,5.855833459771787e-06,0.0012658543188186471
217,5.855989421201049e-06,0.0012655647467698687
218,5.856285523737479e-06,0.0012653386701391009
219,5.856501876366588e-06,0.0012651994210583243
220,5.856465613084036e-06,0.001265053039855393
221,5.856302056246541e-06,0.0012647881690212642
222,5.8563478203663074e-06,0.0012644216676111803
223,5.8567642712254125e-06,0.001264113847220178
224,5.857268044850616e-06,0.0012639866966738804
225,5.8573677623007075e-06,0.0012639523387601799
226,5.856976187249168e-06,0.001263768388120042
227,5.856639591528176e-06,0.0012633252498301223
228,5.856971252676675e-06,0.001262823457460204
229,5.8579247432450855e-06,0.0012625925019691306
230,5.858634429101539e-06,0.00126269112402681
231,5.858279224442465e-06,0.001262770707849875
232,5.857237170887909e-06,0.0012624137053527862
233,5.856790515033274e-06,0.00126164931657701
234,5.857817139122963e-06,0.001261022323857962
235,5.859722923259525e-06,0.001261031143521228
236,5.8605602333962694e-06,0.001261505144378863
237,5.859234612923373e-06,0.0012616703964092515
238,5.857143889428217e-06,0.0012609532203001917
239,5.856648395211394e-06,0.0012597143659676033
240,5.858872718592525e-06,0.0012589900442668475
241,5.862334112614255e-06,0.0012594062251939384
242,5.8633480300858165e-06,0.0012603976113398458
243,5.860514967243643e-06,0.0012606448168704701
244,5.856891401296805e-06,0.0012594513943388072
245,5.8560960782460445e-06,0.001257618109903429
246,5.859667207313435e-06,0.0012567327886989171
247,5.865415178125336e-06,0.0012575471639048215
248,5.867327334362174e-06,0.0012591109978620056
249,5.863065660167736e-06,0.0012595883689913128
250,5.8574469127683385e-06,0.0012581076045820783
251,5.855478399805051e-06,0.0012557383334217977
252,5.859202036476783e-06,0.0012544605521146548
253,5.866995834818106e-06,0.0012552366218691277
254,5.871540542260439e-06,0.0012570961728722843
255,5.867936060669368e-06,0.0012580347834308901
256,5.860814553670934e-06,0.0012569219789906475
257,5.8566756800524475e-06,0.0012545589172889378
258,5.858082826202278e-06,0.0012528001069098957
259,5.864753079136293e-06,0.0012527965913595985
260,5.87180639658155e-06,0.0012540988574066192
261,5.872848243432765e-06,0.0012552264042598896
262,5.868034782185179e-06,0.0012550395894179907
263,5.862761150442679e-06,0.00125364745459096
264,5.860783642125802e-06,0.0012520752396927145
265,5.862776916270257e-06,0.0012512366703041821
266,5.8672871174084404e-06,0.001251262938796181
267,5.871307042649608e-06,0.0012516301781447096
268,5.872611701524574e-06,0.001251742345750455
269,5.871532443247703e-06,0.001251384671700518
270,5.869824389648318e-06,0.0012507268510497183
271,5.868827908543157e-06,0.0012500466141957512
272,5.868927398619573e-06,0.0012494868787451964
273,5.869928795506015e-06,0.0012490389039278153
274,5.871475554729931e-06,0.0012486314762783937
275,5.873252884014596e-06,0.001248224547964113
276,5.874994976016931e-06,0.0012478078205584865
277,5.87648599298706e-06,0.0012473808668846311
278,5.877587191884051e-06,0.0012469349759977218
279,5.878313308777019e-06,0.0012464596560871428
280,5.878826372777852e-06,0.0012459524220225116
281,5.879342464043076e-06,0.0012454202933591012
282,5.880068603485499e-06,0.0012448681739720801
283,5.881137571694216e-06,0.0012442955587536465
284,5.882628663829196e-06,0.0012437013403150785
285,5.8845478028807285e-06,0.0012430867097486765
286,5.886825803361356e-06,0.001242452033618388
287,5.88935416292898e-06,0.0012417957686996165
288,5.892026944242058e-06,0.0012411205521361394
289,5.894732606419375e-06,0.0012404261818848366
290,5.897420687537952e-06,0.0012397120229530433
291,5.9000839060028125e-06,0.0012389767995827701
292,5.902784028530582e-06,0.001238218219065654
293,5.905607132029947e-06,0.0012374285354532979
294,5.908690243904105e-06,0.00123660133050924
295,5.912185450834232e-06,0.0012357296568364644
296,5.916242885215363e-06,0.0012348091147054941
297,5.920972319675585e-06,0.0012338299935391126
298,5.92648603922814e-06,0.00123278550276425
299,5.932893138138331e-06,0.0012316764553639392
