,CombinacionStocksIndexEmpresas_n512_loss,CombinacionStocksIndexEmpresas_n512_val_loss
137,1.2144286581762852e-05,0.0015212368363371263
138,1.2024422595949056e-05,0.0014576998790009664
139,1.2005495731360637e-05,0.001387121334958535
140,1.2166958045921861e-05,0.0013104546456955946
141,1.2597791492925562e-05,0.0012301740129120075
142,1.336790844036911e-05,0.0011505071037950425
143,1.4493826011648007e-05,0.0010775719554378437
144,1.591954259520907e-05,0.0010193468949112755
145,1.7553166729227927e-05,0.0009859535090911847
146,1.94013305540116e-05,0.0009912235769801415
147,2.1865293162521153e-05,0.0010571108074285663
148,2.632948759967873e-05,0.0012234220496163918
149,3.627880085752202e-05,0.0015602845053833264
150,5.940944636397315e-05,0.002150999059757361
151,0.00011059420565008902,0.0029462526122537944
152,0.0002166932291192307,0.003580201417207718
153,0.00044537001275994745,0.0038839506630141
154,0.0009067796289365595,0.00463515785164558
155,0.0011737531167455018,0.006675479432138113
