,CriptosTrends_n512_loss,CriptosTrends_n512_val_loss
47,8.942708422377906e-05,0.00983213093747531
48,8.760062054767512e-05,0.009692540563535223
49,8.579289414612038e-05,0.009553147302863519
50,8.399233047384769e-05,0.009413896482591787
51,8.219594849285108e-05,0.009274642623976365
52,8.040859958316653e-05,0.009135370308240829
53,7.863300561439246e-05,0.00899612031345956
54,7.686366896916659e-05,0.00885673555399268
55,7.510636357084487e-05,0.008717306362357269
56,7.33584780120945e-05,0.008577796624788692
57,7.162159370125679e-05,0.008438222031378426
58,6.989641580490149e-05,0.008298651994521584
59,6.818139941473915e-05,0.008159077664729486
60,6.648523509088704e-05,0.008019331663708426
61,6.479029595411252e-05,0.007879329710613843
62,6.311558596385751e-05,0.007739596975166812
63,6.145582475924618e-05,0.007599985665710997
64,5.9808321258203275e-05,0.007460308272761008
65,5.817566059042954e-05,0.007320654182117586
66,5.655876614109128e-05,0.007181135672029139
67,5.495855672533185e-05,0.007041788288615336
68,5.337536276783794e-05,0.0069026096189040535
69,5.1809580237046654e-05,0.006763631312469067
70,5.026231147060248e-05,0.006624924719395224
71,4.873465982839188e-05,0.006486540104162471
72,4.7227227952127335e-05,0.006348514742764436
73,4.574078108012784e-05,0.006210910279519302
74,4.427655504281394e-05,0.006073796573241265
75,4.283558615302467e-05,0.005937237398360263
76,4.141870639546705e-05,0.005801294168288057
77,4.00268614041034e-05,0.005666044126995955
78,3.8661388692365235e-05,0.005531576835388734
79,3.7323321566497525e-05,0.005397970080067796
80,3.6013531157061885e-05,0.005265304601312546
81,3.473298895472953e-05,0.0051336832717830735
82,3.3483368550015475e-05,0.005003203620579986
83,3.2264747873837635e-05,0.004873960007613232
84,3.107761976709358e-05,0.004746064918946998
85,2.992486671163616e-05,0.004619657527655363
86,2.8806544449719146e-05,0.004494768526974665
87,2.772145593598531e-05,0.004371510999477353
88,2.667088228016168e-05,0.004250114872158805
89,2.5657759722002805e-05,0.0041306627363982525
90,2.4681497886699957e-05,0.004013107317953932
91,2.3738903290311197e-05,0.0038976230858709694
92,2.2831166243423086e-05,0.003784546336112929
93,2.1962955024493628e-05,0.003673851030132125
94,2.1132655393174458e-05,0.0035653099637047566
95,2.0333247764126496e-05,0.0034592381066619613
96,1.9565692834348286e-05,0.0033561908986327075
97,1.8838436968387914e-05,0.0032558855446717465
98,1.8149587364957767e-05,0.0031577045644425655
99,1.7486131304590232e-05,0.003062261992003307
100,1.6847237133303628e-05,0.0029705860459607494
101,1.6247146876677025e-05,0.002881915384541797
102,1.5686605057596374e-05,0.0027948981872567336
103,1.5146774672787668e-05,0.002710649813910223
104,1.4621598998658083e-05,0.0026309784147734486
105,1.4128240576054332e-05,0.002554559485586591
106,1.3673665112150017e-05,0.00247912583026019
107,1.3240288240952449e-05,0.0024061004173256888
108,1.2816709048001188e-05,0.0023380315358450345
109,1.241390478858832e-05,0.002273430409918208
110,1.204049636004685e-05,0.002209664620689986
111,1.1689459065827811e-05,0.0021479689412219217
112,1.1352773988859975e-05,0.0020904662857247776
113,1.1031338537337012e-05,0.002036084187186269
114,1.0727411866032188e-05,0.001983312524331749
115,1.044062085662322e-05,0.0019327637514345779
116,1.0169730670865594e-05,0.001885012576302652
117,9.91374555487409e-06,0.0018396102573168425
118,9.672146841108198e-06,0.0017963914895307057
119,9.444452692804596e-06,0.0017554214174189597
120,9.22982790820062e-06,0.0017165162250368802
121,9.027789568159083e-06,0.0016795969597056262
122,8.837816306721315e-06,0.001644658900350948
123,8.65955390952516e-06,0.0016116584200904635
124,8.492503853210283e-06,0.001580431926533703
125,8.336656486609766e-06,0.0015509815757693954
126,8.191550154722882e-06,0.0015231904579511236
127,8.056857837830701e-06,0.0014969915909738827
128,7.93220968728198e-06,0.001472325879149139
129,7.817075197072122e-06,0.0014491181143305519
130,7.711065201183074e-06,0.0014273216226330598
131,7.613620307757847e-06,0.0014068619617499595
132,7.524410099626234e-06,0.0013876877886758855
133,7.44287087046878e-06,0.0013697306983449981
134,7.368991954393073e-06,0.0013529404811176264
135,7.301978821337535e-06,0.001337219166284627
136,7.242083198389458e-06,0.0013225649556622278
137,7.1883396531646675e-06,0.001308830374128316
138,7.141540077438459e-06,0.00129606816455845
139,7.100271281806949e-06,0.0012840878070247445
140,7.066165704029027e-06,0.0012729994140657757
141,7.0367935425693304e-06,0.0012625401121879782
142,7.015510584833389e-06,0.001252945494253096
143,6.997165963951352e-06,0.0012437731502885538
144,6.9894005704073675e-06,0.0012355704968872148
145,6.9796308910682e-06,0.0012274044036695902
146,6.989268332884324e-06,0.001220625471169791
147,6.980947087747853e-06,0.0012130102360128495
148,7.019594614418062e-06,0.0012080972429272558
149,6.988591014891998e-06,0.0011999207695037866
150,7.103083845315028e-06,0.0011985888040801588
151,6.966767584292165e-06,0.0011864719558353266
152,7.36563530259175e-06,0.0011951254809675507
153,6.885212386362033e-06,0.0011675089120495418
154,8.738251696838632e-06,0.0012145526553234778
155,8.00525237183656e-06,0.001133184127648138
156,1.7617673883483985e-05,0.0013465999716061575
157,1.837898493670591e-05,0.0011272391868170258
158,3.34913319352945e-05,0.001676696825056714
159,1.9791381253691558e-05,0.0011423457893042649
160,1.0213285485188253e-05,0.0014739297051367558
161,7.506556838894194e-06,0.001278301938590863
162,1.0704846723711845e-05,0.0012689425921729527
163,9.901878347741595e-06,0.001388141851725965
164,1.9059656859865733e-05,0.0012987603410339553
165,1.7737538076868407e-05,0.0013514598032983004
166,1.8107356534393366e-05,0.0013317802414867627
167,1.5422559728964294e-05,0.0012884845578088617
