,CombinacionStocksEmpresasSinFB_n512_loss,CombinacionStocksEmpresasSinFB_n512_val_loss
45,6.336767602568635e-05,0.005952368848598921
46,5.938119563954668e-05,0.005520685504262264
47,5.5624877579528125e-05,0.005116982457156365
48,5.2032451304302624e-05,0.004738385359255167
49,4.8685900905044175e-05,0.004385426497230163
50,4.548856276624765e-05,0.004055894123247037
51,4.2534284987666e-05,0.0037491682272117874
52,3.973330771819187e-05,0.0034644253408679594
53,3.7137059944843015e-05,0.003199868656408328
54,3.469088103604288e-05,0.002955679316073656
55,3.2437754271086305e-05,0.002730030888834825
56,3.0339422944682436e-05,0.0025223279371857643
57,2.840538204159552e-05,0.0023314951417537835
58,2.661731223969792e-05,0.00215653430383939
59,2.4983657007956375e-05,0.001996486734312314
60,2.3484363527341673e-05,0.001850204703469689
61,2.210816343834337e-05,0.0017171662766486406
62,2.086355575906614e-05,0.001596136144004189
63,1.972783446455231e-05,0.0014864763674827723
64,1.870730843970355e-05,0.0013872056196515376
65,1.7778339847259653e-05,0.0012974800864377846
66,1.6948618115118454e-05,0.0012166610417457728
67,1.620133578119119e-05,0.0011438638724100131
68,1.5532408024927674e-05,0.0010784827172756195
69,1.4936536130195376e-05,0.0010198152516610348
70,1.4401652851330045e-05,0.000967224370329999
71,1.392907856475526e-05,0.0009202299764952981
72,1.3508156721050349e-05,0.0008781581508139005
73,1.3133739720125539e-05,0.0008405883026380951
74,1.2800568583770655e-05,0.0008070555945428518
75,1.2505650724611209e-05,0.0007771579906917536
76,1.2242947377671953e-05,0.0007504670200153039
77,1.2008553312625736e-05,0.0007266565942420409
78,1.1799652523992476e-05,0.0007054177650178855
79,1.1611706318385237e-05,0.0006864445391469277
80,1.1443316732486262e-05,0.0006695166857053454
81,1.1290847676438996e-05,0.00065435935707333
82,1.1152353566173519e-05,0.0006407945273587337
83,1.1025901410623472e-05,0.000628629018767522
84,1.0909594178743786e-05,0.0006177004677458451
85,1.0802122303105603e-05,0.0006078687192012484
86,1.070210929845836e-05,0.0005989992776169226
87,1.0608428195924856e-05,0.000590982551399905
88,1.0520251600190442e-05,0.0005837184950136221
89,1.0436705556807843e-05,0.0005771151134887567
90,1.0357221561627319e-05,0.0005711027546427571
91,1.0281101472523565e-05,0.0005656006799724239
92,1.0207995099055832e-05,0.0005605614278465509
93,1.0137472390152443e-05,0.000555923584705362
94,1.0069222298625391e-05,0.0005516455992339895
95,1.0003084403601511e-05,0.0005476842186628626
96,9.938672099871417e-06,0.0005440060900022777
97,9.875741188107686e-06,0.0005405764408911077
98,9.814338717170847e-06,0.0005373727628746285
99,9.754356282288567e-06,0.000534374678794008
100,9.695629929550565e-06,0.0005315537833107206
101,9.637925219207178e-06,0.0005288927305418139
102,9.581387775352387e-06,0.0005263797983598823
103,9.525913460842836e-06,0.0005240019840689806
104,9.47133538340075e-06,0.0005217408940482598
105,9.417803084943444e-06,0.0005195941910362587
106,9.365083350041039e-06,0.0005175481783226132
107,9.31329609207191e-06,0.0005155971560340661
108,9.262359106707243e-06,0.0005137329258454534
109,9.212290234035418e-06,0.0005119523266330361
110,9.162950951017243e-06,0.0005102462735241995
111,9.114470580803194e-06,0.0005086159933573351
112,9.066810382417036e-06,0.0005070555220859555
113,9.019880088509615e-06,0.0005055572613715553
114,8.97376506915092e-06,0.0005041250797848289
115,8.92847980629505e-06,0.0005027518983787069
116,8.88389906951768e-06,0.0005014358724180895
117,8.840051752765878e-06,0.000500173200494968
118,8.796915695851427e-06,0.0004989673750689969
119,8.754564602825736e-06,0.0004978135738593454
120,8.712934511724878e-06,0.0004967106998754808
121,8.67198482760264e-06,0.0004956582516360169
122,8.631781436354056e-06,0.0004946543978383908
123,8.592311325208777e-06,0.0004936968818163642
124,8.553534441419357e-06,0.0004927874274122027
125,8.515458970438116e-06,0.0004919224078408801
126,8.478049197107724e-06,0.0004911014111712575
127,8.441360443192445e-06,0.0004903244597908969
128,8.405395297254123e-06,0.0004895899014977309
129,8.370047208490387e-06,0.0004888972571979349
130,8.33534690732799e-06,0.000488244892599491
131,8.301358320750296e-06,0.0004876329688928448
132,8.268043424882657e-06,0.00048706093086646154
133,8.235373290797445e-06,0.00048652708154314984
134,8.203341656973442e-06,0.00048603031497735245
135,8.171944465665058e-06,0.00048557053266379697
136,8.141208564456274e-06,0.0004851473181938323
137,8.11110056439737e-06,0.0004847593820438935
138,8.081638742833793e-06,0.0004844055824483243
139,8.052757616147013e-06,0.0004840858253793648
140,8.024419142972105e-06,0.0004837987093756405
141,7.996734106759854e-06,0.00048354393444382225
142,7.969701195739057e-06,0.0004833213035733654
143,7.943247300527919e-06,0.0004831288287487741
144,7.917379102414438e-06,0.00048296612938149617
145,7.892059399567257e-06,0.00048283244877193984
146,7.867288454340618e-06,0.00048272697201285226
147,7.843075291720406e-06,0.0004826495020936888
148,7.819475478334845e-06,0.0004825987987435208
149,7.796440233785408e-06,0.00048257414108285535
150,7.773920427867919e-06,0.00048257494703508343
151,7.751916812664534e-06,0.0004826000793120609
152,7.730405286565656e-06,0.00048264924687548325
153,7.709456527803783e-06,0.00048272199301908794
154,7.688998231550124e-06,0.0004828165894230971
155,7.669062597415177e-06,0.0004829329913123869
156,7.649615834172717e-06,0.0004830705001950264
157,7.630655510673443e-06,0.0004832282742986885
158,7.612171570004788e-06,0.000483405480806071
159,7.594170186236554e-06,0.00048360206150951295
